trans_date,cc_num,merchant,category,amt,gender,city_pop,age,job,hour,is_fraud
2019-05-01,9569793936169986,merchant_52,food_dining,43.1,F,631442,21,Analyst,16,0
2019-04-19,7263538714787584,merchant_66,shopping_pos,379.5,F,225901,21,Manager,10,0
2019-07-25,7848487096461439,merchant_112,shopping_net,38.22,M,566123,48,Artist,15,0
2020-06-19,1666601758653742,merchant_102,gas_transport,23.25,F,664877,34,Nurse,18,0
2019-09-11,4544283300334172,merchant_150,grocery_pos,51.22,M,650773,72,Nurse,21,0
2019-11-15,2167196406466145,merchant_67,gas_transport,4.09,M,715028,59,Doctor,14,0
2020-11-22,8525993464274867,merchant_16,misc_net,341.88,M,39901,25,Lawyer,0,1
2020-08-17,5525716838847679,merchant_2,misc_net,26.67,M,123558,66,Lawyer,13,0
2019-08-27,1016567748454027,merchant_110,food_dining,54.29,F,634003,43,Teacher,14,0
2019-01-17,4927719861500246,merchant_183,grocery_pos,11.46,M,451634,47,Manager,16,0
2019-03-11,9399234829470239,merchant_59,entertainment,36.98,F,203305,43,Chef,13,0
2020-07-10,1021550595217699,merchant_91,food_dining,18.59,F,59076,48,Driver,16,0
2020-07-31,8486355039641178,merchant_56,grocery_pos,40.41,M,470416,58,Farmer,12,0
2019-07-16,8779197510806163,merchant_141,misc_net,30.59,F,357624,71,Engineer,8,0
2019-06-08,2608440759518052,merchant_199,entertainment,100.4,F,18570,35,Clerk,18,0
2020-10-18,1527424518552559,merchant_11,shopping_net,154.05,F,35880,41,Analyst,0,1
2019-04-11,6356905405512438,merchant_159,misc_net,29.39,F,203656,44,Nurse,12,0
2020-12-17,7961958451934376,merchant_76,home,34.12,F,209378,58,Teacher,19,0
2019-04-14,6960077861064099,merchant_124,personal_care,7.18,M,343855,68,Doctor,16,0
2020-06-27,5545240582110662,merchant_200,kids_pets,20.14,M,615369,18,Driver,20,0
2019-04-12,6749519853216641,merchant_42,grocery_pos,18.73,F,309919,47,Manager,15,0
2020-12-09,4071031169981869,merchant_112,food_dining,33.51,M,73297,28,Clerk,12,0
2020-04-09,9847545952402056,merchant_180,food_dining,50.5,F,53899,25,Analyst,21,0
2019-04-18,6680204575393052,merchant_100,health_fitness,76.82,F,59894,69,Lawyer,8,0
2020-06-29,5205705353142723,merchant_13,food_dining,138.08,F,104646,24,Nurse,15,0
2020-04-23,3648242119444472,merchant_120,shopping_net,50.63,F,721621,28,Artist,12,0
2019-06-22,8948367563588465,merchant_34,food_dining,20.51,M,438072,28,Driver,15,0
2019-01-07,3609364335124178,merchant_181,kids_pets,10.85,F,754677,22,Engineer,21,0
2019-04-10,4880960465296102,merchant_58,grocery_pos,201.13,M,452496,22,Lawyer,8,0
2019-07-30,6241442933240273,merchant_191,grocery_pos,20.85,M,182146,73,Clerk,14,0
2020-11-24,9221629282011346,merchant_130,food_dining,43.19,M,759174,35,Chef,8,0
2019-03-14,8553428332413677,merchant_174,shopping_pos,28.21,M,623349,32,Teacher,21,0
2020-04-19,7613258673430107,merchant_142,shopping_net,65.04,M,241831,27,Manager,10,0
2019-08-21,7758802414541583,merchant_160,food_dining,134.09,F,281693,18,Analyst,16,0
2020-10-29,4612417404015178,merchant_183,entertainment,11.83,F,515386,41,Driver,9,0
2019-02-08,1754845146603812,merchant_9,travel,100.0,F,26144,69,Lawyer,2,1
2019-03-05,4145065822070317,merchant_131,health_fitness,19.65,M,332519,39,Teacher,21,0
2020-03-14,1788247063006168,merchant_5,misc_net,865.55,F,23603,53,Chef,2,1
2019-02-27,5542668186106334,merchant_163,entertainment,5.34,F,426964,28,Artist,17,0
2019-12-21,6302937649272278,merchant_55,misc_pos,136.25,F,605237,51,Chef,20,0
2019-06-05,9645023639698677,merchant_165,shopping_pos,28.78,F,638583,73,Lawyer,11,0
2020-07-07,4514057977585691,merchant_114,shopping_net,17.69,F,444172,21,Teacher,18,0
2019-12-18,6470387586764756,merchant_111,travel,201.9,M,717506,45,Farmer,10,0
2019-03-28,5279739261457085,merchant_109,home,16.09,M,369396,49,Chef,12,0
2019-09-23,4576175565273072,merchant_119,entertainment,98.31,M,362941,34,Driver,13,0
2020-12-27,9146345073669214,merchant_59,shopping_net,47.25,F,696402,46,Doctor,19,0
2020-10-25,5924618973456264,merchant_198,misc_net,30.69,F,398286,19,Artist,19,0
2019-03-05,7090984260048702,merchant_146,travel,13.63,M,429959,25,Clerk,20,0
2020-05-04,8190260097093472,merchant_151,shopping_pos,31.92,M,20004,62,Clerk,20,0
2019-12-26,4419292765612655,merchant_1,food_dining,68.56,F,661176,28,Lawyer,12,0
2019-05-12,5969202774449288,merchant_173,gas_transport,29.88,F,629823,36,Clerk,12,0
2019-11-10,6312372966692845,merchant_157,grocery_pos,12.35,F,738030,74,Artist,13,0
2019-06-17,8499772911127519,merchant_108,gas_transport,34.29,F,254185,24,Driver,19,0
2019-01-05,4035499303926558,merchant_179,shopping_pos,14.16,M,270154,23,Analyst,11,0
2019-06-21,2257858012148704,merchant_164,misc_net,97.3,F,174233,63,Farmer,8,0
2019-11-07,7259554205800715,merchant_77,shopping_pos,12.41,M,49888,73,Nurse,9,0
2019-05-01,6775535466587909,merchant_16,grocery_pos,16.38,F,463239,22,Driver,16,0
2019-07-01,7736720231161681,merchant_22,travel,282.02,F,3874,58,Chef,3,1
2019-05-15,1393698939250982,merchant_22,entertainment,79.2,M,427339,69,Driver,17,0
2020-11-05,1459339057129890,merchant_140,grocery_pos,39.04,M,775339,56,Engineer,16,0
2020-01-03,5128640007115320,merchant_42,food_dining,64.12,M,675238,44,Driver,18,0
2019-08-28,9147146159154096,merchant_163,gas_transport,18.49,M,2791,38,Doctor,11,0
2020-05-27,5759564079057520,merchant_127,food_dining,39.71,M,6706,40,Analyst,9,0
2019-05-22,9587750999276170,merchant_107,entertainment,13.38,M,383392,70,Manager,13,0
2019-08-26,3370109001549087,merchant_101,entertainment,137.05,M,531414,54,Lawyer,15,0
2019-09-12,2759904161483596,merchant_165,entertainment,208.83,F,231027,24,Teacher,11,0
2020-05-27,1565176636293388,merchant_111,food_dining,49.84,M,741962,38,Nurse,12,0
2019-08-17,7785614269661063,merchant_196,travel,54.86,F,54233,32,Chef,8,0
2020-12-24,8184086511109099,merchant_165,kids_pets,31.11,F,630336,49,Analyst,11,0
2019-07-14,6682016474772199,merchant_122,gas_transport,24.55,F,615227,43,Teacher,9,0
2020-03-07,3680529264002557,merchant_13,food_dining,135.54,F,390938,64,Driver,14,0
2020-04-12,6122044373522048,merchant_109,misc_net,10.14,M,145771,37,Nurse,13,0
2019-07-10,4733407864081813,merchant_111,food_dining,19.1,F,775542,54,Driver,21,0
2019-11-28,3885549315263503,merchant_82,kids_pets,60.07,M,246667,49,Teacher,10,0
2020-08-11,2907207853460393,merchant_91,misc_pos,8.88,F,426624,21,Nurse,20,0
2019-03-19,6417002752779775,merchant_158,grocery_pos,29.26,M,193501,62,Chef,19,0
2019-08-21,2627297444650345,merchant_23,food_dining,302.02,M,703474,46,Engineer,12,0
2019-02-08,3062931269542049,merchant_4,grocery_pos,35.32,F,780310,35,Clerk,14,0
2019-09-19,2371583278843638,merchant_18,grocery_pos,6.9,M,444484,59,Doctor,8,0
2020-09-10,1814487157135406,merchant_139,grocery_pos,107.3,M,405818,45,Artist,9,0
2020-03-07,9035348587997887,merchant_126,travel,11.63,F,157721,28,Engineer,19,0
2019-10-20,4638226063963959,merchant_196,food_dining,18.75,M,103617,50,Nurse,17,0
2019-05-05,8730174421897454,merchant_126,misc_pos,55.5,M,182538,28,Driver,18,0
2019-08-23,1057290527418881,merchant_132,travel,5.38,M,351328,48,Artist,15,0
2020-09-05,7476509834177499,merchant_96,personal_care,5.58,F,759598,42,Lawyer,8,0
2019-11-28,1582025824285395,merchant_114,food_dining,17.47,M,491156,62,Farmer,21,0
2019-09-22,1652913020263376,merchant_158,food_dining,85.53,F,756589,32,Teacher,21,0
2019-12-18,5551345167357842,merchant_104,shopping_net,9.26,M,777622,56,Driver,15,0
2019-11-24,5559056513545962,merchant_17,misc_net,264.54,M,35068,63,Doctor,2,1
2019-07-10,6190988445560166,merchant_113,grocery_pos,14.58,M,312165,18,Engineer,20,0
2020-11-18,2601897070000695,merchant_5,misc_net,100.0,F,31595,60,Manager,3,1
2020-03-01,8237778386231921,merchant_73,grocery_pos,8.88,F,664313,20,Nurse,17,0
2019-01-19,8298668197897391,merchant_20,home,25.32,M,397270,35,Chef,18,0
2019-04-12,8639606558141780,merchant_76,grocery_pos,50.51,F,522842,41,Engineer,16,0
2019-12-29,7015395162170628,merchant_90,shopping_net,40.05,M,382891,41,Manager,20,0
2020-04-21,8043414377947967,merchant_41,personal_care,35.41,M,547921,72,Doctor,13,0
2020-05-13,4636983040214367,merchant_49,misc_net,26.09,F,179881,24,Doctor,12,0
2020-12-12,8443776046968096,merchant_21,gas_transport,96.99,M,614515,46,Chef,21,0
2020-05-13,2096646918126379,merchant_73,misc_net,98.73,F,125046,69,Lawyer,16,0
2019-02-14,6891703992809827,merchant_182,grocery_pos,16.6,M,239614,66,Lawyer,20,0
2020-09-28,8675810599512543,merchant_179,food_dining,1999.43,F,786246,63,Teacher,21,0
2020-07-31,4078527883559488,merchant_109,shopping_pos,31.89,F,192026,54,Manager,8,0
2019-06-20,6359620910904109,merchant_19,personal_care,75.3,F,10302,27,Artist,9,0
2020-10-30,5845474792768369,merchant_8,food_dining,155.12,M,344358,73,Farmer,14,0
2019-01-17,4330616375027163,merchant_3,entertainment,3.69,F,313949,73,Farmer,13,0
2020-11-04,4223329458076190,merchant_106,food_dining,10.19,M,681767,42,Nurse,21,0
2019-10-16,2538102201791214,merchant_192,misc_net,33.3,M,202119,51,Teacher,19,0
2020-03-08,8819712638026844,merchant_30,gas_transport,45.92,F,135778,63,Clerk,18,0
2020-07-23,3056019192392848,merchant_143,gas_transport,64.35,F,364992,29,Chef,16,0
2020-01-07,4781632982199172,merchant_15,food_dining,18.58,F,19985,62,Driver,8,0
2019-12-13,1008242584135267,merchant_171,home,96.84,F,288336,52,Artist,9,0
2019-02-14,6348588741551196,merchant_3,grocery_pos,4.98,M,267607,46,Farmer,14,0
2020-02-11,1550321022611920,merchant_164,misc_net,28.6,F,482424,26,Farmer,8,0
2020-05-09,1637019033782100,merchant_150,grocery_pos,15.48,F,623940,52,Engineer,17,0
2019-08-01,5165622391162080,merchant_51,food_dining,13.64,F,172468,40,Lawyer,14,0
2020-09-01,2193835498230344,merchant_37,home,48.89,M,665494,53,Lawyer,10,0
2019-11-14,9163479260273454,merchant_47,food_dining,99.69,M,608868,48,Chef,12,0
2020-03-09,1931016112490563,merchant_66,grocery_pos,131.88,F,529292,26,Teacher,14,0
2020-11-14,2944269392221664,merchant_64,gas_transport,68.0,F,404136,60,Teacher,10,0
2020-12-15,9149932847506791,merchant_124,gas_transport,23.79,F,197137,71,Manager,21,0
2019-01-16,7564746019816475,merchant_116,kids_pets,65.38,M,689635,33,Chef,14,0
2019-05-16,6828478558423378,merchant_13,shopping_net,252.71,F,20399,40,Chef,3,1
2020-09-12,6064971338800283,merchant_2,gas_transport,53.58,F,289593,50,Farmer,12,0
2019-08-31,3319162530094530,merchant_178,shopping_pos,82.42,M,67825,29,Analyst,9,0
2020-04-14,9564251413425167,merchant_118,food_dining,518.16,F,496836,33,Lawyer,17,0
2020-01-04,7089033636046895,merchant_153,misc_pos,42.07,F,342212,65,Lawyer,10,0
2020-07-12,9268003912639296,merchant_135,gas_transport,92.98,M,538053,31,Clerk,16,0
2019-05-12,4506351547726621,merchant_142,grocery_pos,14.34,M,617600,40,Teacher,11,0
2020-04-24,6557110551174398,merchant_105,grocery_pos,100.51,F,151991,72,Artist,11,0
2020-11-17,4095990867250727,merchant_38,shopping_pos,57.57,M,650864,49,Nurse,12,0
2019-06-12,5147779676437095,merchant_169,kids_pets,26.31,F,214191,24,Clerk,14,0
2020-12-29,7513330873605854,merchant_112,misc_net,49.09,M,221887,51,Doctor,21,0
2020-04-02,1876144840468098,merchant_8,misc_net,100.0,F,16954,56,Nurse,3,1
2020-07-21,4465625754664924,merchant_31,food_dining,84.86,F,219661,46,Clerk,18,0
2019-11-30,4693757988749923,merchant_140,entertainment,44.54,M,121019,55,Chef,21,0
2020-09-26,8122903492799813,merchant_141,misc_pos,15.72,M,275102,31,Lawyer,21,0
2020-07-24,2221864685005888,merchant_112,entertainment,76.67,M,558173,50,Teacher,14,0
2020-12-23,6555716801445343,merchant_142,misc_net,65.16,F,594419,48,Manager,11,0
2019-05-07,9641002036311861,merchant_145,gas_transport,103.65,M,726984,18,Driver,16,0
2020-07-17,5507938039511628,merchant_118,grocery_pos,20.02,M,685242,45,Manager,17,0
2020-01-07,5843951534503073,merchant_136,kids_pets,15.91,M,37325,31,Driver,16,0
2019-03-29,1245474514387972,merchant_3,grocery_pos,17.27,F,118662,57,Artist,16,0
2020-06-16,7261767688812034,merchant_22,grocery_pos,36.02,F,626248,20,Lawyer,21,0
2020-05-01,1901174040024213,merchant_164,personal_care,1.53,F,141156,48,Nurse,8,0
2020-04-15,3613604162047111,merchant_99,grocery_pos,31.88,F,490462,22,Manager,20,0
2020-06-19,9329414477238787,merchant_74,food_dining,40.51,F,713373,56,Nurse,14,0
2019-01-30,5694701488628141,merchant_57,grocery_pos,18.01,M,451726,65,Teacher,9,0
2020-08-30,9438259853147389,merchant_109,grocery_pos,23.8,M,643272,65,Nurse,14,0
2020-09-24,4193959686919396,merchant_24,travel,158.7,M,5386,35,Chef,1,1
2019-06-03,7047689878842220,merchant_111,shopping_pos,183.36,F,281092,67,Artist,19,0
2019-10-09,2168774858220296,merchant_110,grocery_pos,25.69,M,788225,19,Doctor,21,0
2020-07-31,5254604727332352,merchant_130,grocery_pos,45.96,M,567463,31,Driver,19,0
2020-04-11,7967662493067260,merchant_92,food_dining,162.01,M,117566,42,Farmer,9,0
2019-11-14,6624983714094162,merchant_102,kids_pets,95.26,M,5911,51,Artist,10,0
2020-12-20,7419961209429563,merchant_143,grocery_pos,23.89,F,327639,54,Doctor,16,0
2019-03-08,4178962504244042,merchant_13,travel,100.0,M,12441,47,Nurse,2,1
2020-03-09,8017027366569434,merchant_182,gas_transport,158.87,M,592532,55,Artist,10,0
2020-10-23,3558234775855531,merchant_98,grocery_pos,18.58,M,558951,47,Engineer,19,0
2020-08-29,1047979695650427,merchant_15,shopping_pos,10.65,M,542775,55,Artist,13,0
2019-06-18,3623845864816988,merchant_172,gas_transport,64.04,F,223684,29,Clerk,10,0
2019-08-30,2353107740840385,merchant_58,entertainment,129.58,M,469716,27,Clerk,16,0
2019-08-15,7624326506031432,merchant_16,travel,236.54,F,37075,71,Artist,23,1
2019-06-11,2380426226037599,merchant_160,kids_pets,7.58,M,578962,19,Engineer,8,0
2020-02-14,5824794271232907,merchant_186,shopping_net,14.22,F,145897,74,Driver,17,0
2019-03-25,3764022981497339,merchant_1,food_dining,45.7,M,522829,63,Artist,17,0
2020-06-24,2414445817973683,merchant_25,entertainment,4.61,F,616027,39,Chef,17,0
2019-03-08,8216368042895105,merchant_36,misc_pos,87.13,F,429139,49,Artist,14,0
2019-08-22,1015695080830220,merchant_174,entertainment,34.65,M,224411,63,Driver,9,0
2020-12-22,5072547231881573,merchant_155,health_fitness,13.23,M,611592,46,Artist,18,0
2020-01-12,5882964799039270,merchant_191,food_dining,35.63,M,2186,22,Clerk,19,0
2019-12-29,6507288073560804,merchant_87,home,9.12,F,592069,62,Doctor,20,0
2019-07-10,7383074033407896,merchant_68,kids_pets,20.3,F,739642,29,Doctor,19,0
2020-02-07,1360371224997084,merchant_154,health_fitness,84.55,M,791462,47,Chef,20,0
2019-03-24,7598690415953659,merchant_193,entertainment,50.66,F,195960,41,Analyst,10,0
2019-09-18,9282112547293678,merchant_19,gas_transport,31.06,M,124236,48,Manager,12,0
2019-03-19,2273265445268947,merchant_135,grocery_pos,276.52,F,139735,19,Clerk,16,0
2020-03-03,7069449036344814,merchant_184,grocery_pos,287.07,M,212628,72,Nurse,19,0
2019-03-15,4396972794621682,merchant_169,shopping_net,8.7,F,14399,25,Nurse,17,0
2019-03-13,1395802450011081,merchant_51,grocery_pos,10.54,M,40817,38,Farmer,11,0
2020-12-17,7273796399556699,merchant_104,grocery_pos,2.39,F,489825,27,Nurse,16,0
2019-03-28,8960577384250613,merchant_144,food_dining,285.03,F,382634,30,Driver,21,0
2020-09-04,3121350436217307,merchant_170,entertainment,233.49,F,604335,31,Teacher,17,0
2020-04-30,7754885223005453,merchant_151,gas_transport,18.27,M,231171,64,Nurse,13,0
2019-09-10,3502711906484719,merchant_106,grocery_pos,12.93,M,106659,64,Driver,11,0
2020-04-17,1159912393667951,merchant_117,grocery_pos,7.65,M,441599,33,Engineer,11,0
2019-12-13,7888794516567229,merchant_30,travel,1550.93,F,23327,42,Artist,3,1
2019-08-25,6334848797424371,merchant_69,misc_net,73.6,F,173887,69,Driver,13,0
2019-03-01,1184775235457155,merchant_155,shopping_pos,38.08,M,316110,30,Manager,20,0
2020-03-12,6411236346837236,merchant_167,grocery_pos,17.34,M,428785,37,Engineer,16,0
2020-03-16,4447763298420124,merchant_90,shopping_pos,12.29,M,248088,26,Chef,11,0
2020-05-22,8965142593244986,merchant_73,travel,15.69,F,552060,39,Nurse,14,0
2019-10-20,9655663494995162,merchant_14,travel,19.64,M,89601,57,Clerk,9,0
2020-06-18,4073467276445592,merchant_173,travel,475.08,M,718534,64,Chef,21,0
2019-11-21,5545967648897814,merchant_53,grocery_pos,22.55,F,701527,23,Clerk,14,0
2020-05-20,6362306941417535,merchant_69,shopping_net,8.88,F,200659,42,Analyst,11,0
2019-03-14,7239804945551770,merchant_110,misc_pos,35.18,F,679945,67,Lawyer,21,0
2020-01-31,2219248445675820,merchant_85,food_dining,26.38,F,590158,46,Teacher,10,0
2019-11-02,2274538256026455,merchant_124,shopping_net,22.18,M,576663,72,Nurse,18,0
2019-07-10,9693303573058161,merchant_59,grocery_pos,30.73,F,405552,47,Teacher,17,0
2019-06-26,7353508704358177,merchant_96,shopping_pos,12.28,F,525706,44,Manager,18,0
2020-05-25,3301054020805218,merchant_148,entertainment,86.07,M,384610,20,Engineer,15,0
2020-08-11,6973824035975724,merchant_136,grocery_pos,8.64,F,663108,39,Nurse,21,0
2020-12-29,6205374233788193,merchant_59,gas_transport,145.77,M,169659,37,Doctor,15,0
2019-05-17,9361074489357431,merchant_100,gas_transport,3.83,M,285339,63,Lawyer,18,0
2019-05-25,8786730035493960,merchant_171,misc_pos,14.2,M,587137,52,Clerk,13,0
2020-11-25,8536566601696987,merchant_122,food_dining,80.34,M,73347,37,Manager,16,0
2020-05-10,8194472362755956,merchant_194,misc_pos,244.09,M,213407,56,Lawyer,9,0
2019-04-17,6899786417415915,merchant_145,kids_pets,28.26,F,368750,67,Nurse,18,0
2020-03-18,4012812999089614,merchant_65,entertainment,182.34,M,150185,19,Nurse,10,0
2019-11-28,6666983142152302,merchant_87,misc_pos,523.87,F,300751,36,Driver,12,0
2019-08-29,4465014407815008,merchant_17,travel,207.59,M,42094,42,Lawyer,22,1
2020-06-24,3196876089974199,merchant_161,shopping_pos,18.91,M,315389,59,Driver,17,0
2019-01-05,5264491339545600,merchant_6,food_dining,159.65,M,530248,22,Farmer,13,0
2020-07-14,3535244874235221,merchant_38,travel,68.61,F,736622,57,Engineer,16,0
2020-03-10,4120767716409743,merchant_52,grocery_pos,41.32,M,35907,38,Chef,13,0
2020-11-27,9282646463442170,merchant_181,entertainment,50.81,M,653084,18,Manager,20,0
2019-12-18,2940522431981003,merchant_199,food_dining,46.72,M,183354,70,Clerk,9,0
2020-02-29,4383228175668462,merchant_65,gas_transport,42.25,M,34905,70,Engineer,20,0
2019-05-03,5511094706811289,merchant_93,gas_transport,11.12,M,469236,68,Farmer,13,0
2020-03-17,6751735855398260,merchant_90,misc_pos,254.52,M,336584,62,Analyst,16,0
2020-06-05,1706141662507061,merchant_150,shopping_pos,46.16,F,553578,51,Nurse,8,0
2020-07-09,8309966362895154,merchant_81,misc_pos,35.7,F,550651,69,Doctor,12,0
2020-11-09,9330482159878239,merchant_35,food_dining,1.11,M,480942,26,Lawyer,17,0
2020-09-22,1495255262009273,merchant_62,grocery_pos,7.64,M,556182,38,Clerk,9,0
2019-11-07,7349856553100950,merchant_46,gas_transport,45.96,F,236160,68,Engineer,15,0
2019-10-18,4682554169803609,merchant_54,home,12.98,M,798488,68,Analyst,13,0
2019-05-24,5165154345068350,merchant_86,personal_care,24.02,M,310242,62,Nurse,13,0
2019-06-06,5862101788840366,merchant_97,food_dining,69.59,F,366767,73,Clerk,8,0
2019-05-25,7000114020429157,merchant_162,shopping_net,44.48,F,268058,19,Driver,19,0
2019-03-29,9035326776177341,merchant_78,entertainment,114.93,F,70871,55,Nurse,17,0
2019-06-20,6210188859853191,merchant_21,gas_transport,164.56,F,388742,30,Driver,20,0
2020-11-09,7273523729775068,merchant_26,shopping_net,503.16,F,46199,54,Chef,2,1
2019-04-20,4372986214000295,merchant_110,gas_transport,39.07,F,127659,28,Farmer,19,0
2020-03-15,9473574571538556,merchant_110,shopping_pos,22.39,M,494296,38,Manager,17,0
2020-12-09,7513021472976106,merchant_158,food_dining,5.07,M,111196,31,Lawyer,11,0
2020-12-23,5855980370332220,merchant_88,grocery_pos,13.42,F,618535,49,Driver,11,0
2020-03-27,9544746807911101,merchant_44,grocery_pos,8.27,F,755981,55,Artist,15,0
2019-10-13,2359679570323947,merchant_112,home,55.85,F,534962,54,Manager,19,0
2020-12-16,5573225512161929,merchant_123,kids_pets,20.99,F,455391,46,Nurse,16,0
2019-07-01,2148310002658066,merchant_63,misc_net,18.22,M,466470,29,Farmer,14,0
2020-01-14,4245449828178219,merchant_15,misc_net,43.22,M,138715,72,Chef,19,0
2019-02-19,2627665867771815,merchant_125,misc_net,12.53,M,283134,69,Engineer,13,0
2019-02-02,1143016020123305,merchant_150,food_dining,116.52,F,378493,27,Lawyer,11,0
2019-05-25,1649045983053524,merchant_175,grocery_pos,48.77,F,635068,27,Chef,21,0
